timestamp,request_type,key,latency_ms,stale,returned_version,latest_version,interval_ms,status_code
1775114184.018495,read,k1,12.147903442382812,False,1243,0,,200
1775114185.028647,read,k4,11.40904426574707,False,1205,0,,200
1775114185.2598588,write,k4,1232.802152633667,False,1205,1205,,201
1775114185.26026,write,k4,1253.6308765411377,False,1202,1202,,201
1775114185.2605062,write,k4,1253.0930042266846,False,1203,1203,,201
1775114185.260724,write,k3,1253.0417442321777,False,1269,1269,,201
1775114185.261025,write,k3,1252.5508403778076,False,1270,1270,,201
1775114185.261302,write,k4,1258.415699005127,False,1204,1204,,201
1775114185.261539,write,k2,1253.633975982666,False,1181,1181,,201
1775114185.26177,write,k3,1253.7128925323486,False,1268,1268,,201
1775114185.261964,write,k5,1253.763198852539,False,1232,1232,,201
1775114185.262202,write,k1,1253.8659572601318,False,1244,1244,,201
1775114186.295719,write,k1,1278.8081169128418,False,1247,1247,,201
1775114186.2959201,write,k3,1279.310703277588,False,1272,1272,,201
1775114186.2960598,write,k2,1259.6449851989746,False,1183,1183,,201
1775114186.2961888,write,k1,1282.701015472412,False,1246,1246,,201
1775114186.296313,write,k3,1281.9018363952637,False,1271,1271,,201
1775114186.296437,write,k1,1284.6708297729492,False,1245,1245,,201
1775114186.2965472,write,k1,1278.975009918213,False,1248,1248,,201
1775114186.296658,write,k2,1281.4030647277832,False,1182,1182,,201
1775114186.296849,write,k5,1280.9338569641113,False,1234,1234,,201
1775114186.297138,write,k5,1280.832052230835,False,1233,1233,,201
1775114186.301142,read,k5,2.103090286254883,False,1238,1234,4.002094268798828,200
1775114186.5005429,write,k3,1229.686975479126,False,1274,1274,,201
1775114186.5008981,write,k4,1232.2149276733398,False,1206,1206,,201
1775114186.501129,write,k5,1230.0071716308594,False,1235,1235,,201
1775114186.501348,write,k1,1231.9159507751465,False,1250,1250,,201
1775114186.5015612,write,k3,1231.2860488891602,False,1275,1275,,201
1775114186.501756,write,k2,1239.4907474517822,False,1184,1184,,201
1775114186.501937,write,k4,1231.3690185546875,False,1207,1207,,201
1775114186.502121,write,k3,1232.0919036865234,False,1273,1273,,201
1775114186.502296,write,k2,1230.8871746063232,False,1185,1185,,201
1775114186.502479,write,k1,1232.7008247375488,False,1249,1249,,201
1775114187.02146,read,k3,7.030963897705078,False,1281,1275,519.3378925323486,200
1775114187.2880151,write,k5,1257.392168045044,False,1236,1236,,201
1775114187.288526,write,k2,1259.9749565124512,False,1186,1186,,201
1775114187.288805,write,k5,1259.1490745544434,False,1237,1237,,201
1775114187.289042,write,k2,1259.037971496582,False,1187,1187,,201
1775114187.2892768,write,k2,1260.0278854370117,False,1189,1189,,201
1775114187.2894819,write,k3,1257.3089599609375,False,1277,1277,,201
1775114187.289689,write,k1,1258.1748962402344,False,1251,1251,,201
1775114187.289908,write,k3,1259.6020698547363,False,1276,1276,,201
1775114187.290115,write,k2,1258.2499980926514,False,1188,1188,,201
1775114187.290315,write,k5,1259.263038635254,False,1238,1238,,201
1775114187.2960708,read,k5,1.589059829711914,False,1242,1238,5.755186080932617,200
1775114187.29827,read,k5,1.8799304962158203,False,1242,1238,7.953166961669922,200
1775114187.2997718,read,k5,1.2829303741455078,False,1242,1238,9.456157684326172,200
1775114187.5300632,write,k2,1230.7960987091064,False,1190,1190,,201
1775114187.530566,write,k1,1227.4000644683838,False,1252,1252,,201
1775114187.5309389,write,k2,1229.3128967285156,False,1194,1194,,201
1775114187.531327,write,k2,1230.7469844818115,False,1191,1191,,201
1775114187.531682,write,k4,1228.9772033691406,False,1208,1208,,201
1775114187.532274,write,k3,1231.0850620269775,False,1279,1279,,201
1775114187.532794,write,k2,1231.2910556793213,False,1193,1193,,201
1775114187.533111,write,k2,1225.9199619293213,False,1195,1195,,201
1775114187.533484,write,k2,1232.70583152771,False,1192,1192,,201
1775114187.5338109,write,k3,1235.0292205810547,False,1278,1278,,201
1775114187.731668,write,k3,1225.6639003753662,False,1280,1280,,201
1775114187.7319748,write,k5,1222.743034362793,False,1240,1240,,201
1775114187.7321842,write,k2,1221.458911895752,False,1198,1198,,201
1775114187.732399,write,k1,1224.0512371063232,False,1253,1253,,201
1775114187.732587,write,k5,1226.9928455352783,False,1239,1239,,201
1775114187.7327769,write,k2,1230.2429676055908,False,1196,1196,,201
1775114187.732952,write,k3,1224.841833114624,False,1281,1281,,201
1775114187.73314,write,k4,1222.2158908843994,False,1209,1209,,201
1775114187.733336,write,k2,1228.9133071899414,False,1197,1197,,201
1775114187.733508,write,k4,1223.031759262085,False,1210,1210,,201
1775114187.7431822,read,k1,5.889654159545898,False,1262,1253,10.779857635498047,200
1775114187.744558,read,k3,5.444049835205078,False,1288,1281,11.552095413208008,200
1775114187.745514,read,k1,5.857229232788086,False,1262,1253,13.112783432006836,200
1775114187.764452,read,k2,14.111995697021484,False,1206,1198,31.110763549804688,200
1775114187.7652118,read,k1,16.260862350463867,False,1262,1253,32.80997276306152,200
1775114187.765562,read,k1,12.798070907592773,False,1262,1253,33.16211700439453,200
1775114188.0341399,read,k5,14.91403579711914,False,1247,1240,301.55110359191895,200
1775114188.041808,read,k1,14.594793319702148,False,1264,1253,309.40699577331543,200
1775114188.245892,write,k1,1229.867935180664,False,1255,1255,,201
1775114188.24621,write,k2,1231.1296463012695,False,1200,1200,,201
1775114188.246817,write,k4,1231.5890789031982,False,1211,1211,,201
1775114188.2473211,write,k3,1231.1699390411377,False,1283,1283,,201
1775114188.2476249,write,k3,1231.7631244659424,False,1282,1282,,201
1775114188.248707,write,k1,1233.3438396453857,False,1256,1256,,201
1775114188.248924,write,k2,1233.206033706665,False,1199,1199,,201
1775114188.24913,write,k1,1234.3878746032715,False,1254,1254,,201
1775114188.2493188,write,k5,1234.3969345092773,False,1241,1241,,201
1775114188.2498791,write,k1,1219.6359634399414,False,1257,1257,,201
1775114188.258083,read,k5,2.0380020141601562,False,1249,1241,8.75997543334961,200
1775114188.5325131,write,k4,1227.7882099151611,False,1214,1214,,201
1775114188.533207,write,k1,1227.442979812622,False,1260,1260,,201
1775114188.533778,write,k2,1234.462022781372,False,1201,1201,,201
1775114188.534276,write,k5,1243.8852787017822,False,1242,1242,,201
1775114188.534742,write,k4,1239.283800125122,False,1212,1212,,201
1775114188.53519,write,k1,1238.4147644042969,False,1259,1259,,201
1775114188.535637,write,k1,1240.8168315887451,False,1258,1258,,201
1775114188.536078,write,k4,1240.8442497253418,False,1213,1213,,201
1775114188.5365481,write,k3,1243.6470985412598,False,1284,1284,,201
1775114188.5369961,write,k2,1233.6969375610352,False,1202,1202,,201
1775114188.540093,read,k5,2.115011215209961,False,1250,1242,5.816221237182617,200
1775114188.543508,read,k4,1.3880729675292969,False,1223,1214,7.4310302734375,200
1775114188.5437078,read,k1,1.3370513916015625,False,1269,1260,8.072376251220703,200
1775114188.552437,read,k1,1.0159015655517578,False,1270,1260,16.8001651763916,200
1775114188.7613409,write,k3,1226.5069484710693,False,1285,1285,,201
1775114188.761757,write,k3,1221.5240001678467,False,1287,1287,,201
1775114188.761982,write,k2,1225.888967514038,False,1203,1203,,201
1775114188.762199,write,k5,1223.2282161712646,False,1244,1244,,201
1775114188.762452,write,k3,1224.4689464569092,False,1286,1286,,201
1775114188.762671,write,k1,1228.7569046020508,False,1261,1261,,201
1775114188.7628958,write,k4,1225.2171039581299,False,1215,1215,,201
1775114188.763086,write,k5,1226.6249656677246,False,1243,1243,,201
1775114188.769826,read,k1,3.4847259521484375,False,1271,1261,7.15184211730957,200
1775114188.776602,write,k4,1233.1299781799316,False,1216,1216,,201
1775114188.7777321,write,k5,1233.9069843292236,False,1245,1245,,201
1775114188.799613,read,k1,3.8542747497558594,False,1274,1261,36.9410514831543,200
1775114188.968396,write,k3,1234.4870567321777,False,1288,1288,,201
1775114188.968779,write,k1,1233.4859371185303,False,1262,1262,,201
1775114188.969055,write,k5,1232.550859451294,False,1246,1246,,201
