timestamp,request_type,key,latency_ms,stale,returned_version,latest_version,interval_ms,status_code
1775114063.3545768,read,k3,8.657217025756836,False,321,0,,200
1775114063.354721,read,k5,7.59124755859375,False,304,0,,200
1775114063.354822,read,k2,8.374929428100586,False,269,0,,200
1775114063.354908,read,k4,12.944936752319336,False,315,0,,200
1775114063.3549929,read,k5,7.7190399169921875,False,304,0,,200
1775114063.355072,read,k2,8.476972579956055,False,270,0,,200
1775114063.355145,read,k2,8.154153823852539,False,270,0,,200
1775114063.35522,read,k4,8.400201797485352,False,315,0,,200
1775114063.358167,read,k2,1.1348724365234375,False,270,0,,200
1775114063.3587399,read,k1,0.49996376037597656,False,343,0,,200
1775114063.3588202,read,k1,0.8478164672851562,False,343,0,,200
1775114063.358909,read,k3,0.5209445953369141,False,321,0,,200
1775114063.358984,read,k5,0.4551410675048828,False,304,0,,200
1775114063.3614678,read,k3,0.8521080017089844,False,321,0,,200
1775114063.361548,read,k5,0.8308887481689453,False,304,0,,200
1775114063.361624,read,k3,0.6439685821533203,False,321,0,,200
1775114063.3635461,read,k5,0.9210109710693359,False,304,0,,200
1775114063.363639,read,k3,1.1479854583740234,False,321,0,,200
1775114063.363722,read,k1,1.0192394256591797,False,343,0,,200
1775114063.363798,read,k4,0.6620883941650391,False,315,0,,200
1775114063.366975,read,k3,1.2211799621582031,False,321,0,,200
1775114063.368512,read,k1,0.797271728515625,False,344,0,,200
1775114063.368735,read,k3,0.8301734924316406,False,321,0,,200
1775114063.3688982,read,k3,0.9050369262695312,False,321,0,,200
1775114063.3692899,read,k1,0.7531642913818359,False,344,0,,200
1775114063.369905,read,k5,0.7879734039306641,False,304,0,,200
1775114063.374114,read,k3,1.631021499633789,False,321,0,,200
1775114063.37419,read,k4,1.486063003540039,False,315,0,,200
1775114063.3742652,read,k4,1.641988754272461,False,315,0,,200
1775114063.374335,read,k5,1.5459060668945312,False,304,0,,200
1775114063.374922,read,k3,0.5269050598144531,False,321,0,,200
1775114063.374997,read,k3,1.0578632354736328,False,321,0,,200
1775114063.378844,read,k2,0.9200572967529297,False,270,0,,200
1775114063.378952,read,k5,0.5691051483154297,False,304,0,,200
1775114063.379597,read,k4,0.5638599395751953,False,315,0,,200
1775114063.380416,read,k5,0.7069110870361328,False,304,0,,200
1775114063.380485,read,k5,0.8740425109863281,False,304,0,,200
1775114063.3810382,read,k3,0.537872314453125,False,321,0,,200
1775114063.381293,read,k3,0.5269050598144531,False,321,0,,200
1775114063.3834062,read,k2,0.885009765625,False,270,0,,200
1775114063.384743,read,k5,0.8339881896972656,False,304,0,,200
1775114063.385346,read,k3,0.759124755859375,False,321,0,,200
1775114063.387415,read,k1,0.8769035339355469,False,344,0,,200
1775114063.387485,read,k4,1.0328292846679688,False,315,0,,200
1775114063.3895009,read,k1,0.7412433624267578,False,344,0,,200
1775114063.392608,read,k3,1.3391971588134766,False,322,0,,200
1775114063.392684,read,k5,1.325845718383789,False,304,0,,200
1775114063.393135,read,k5,0.8099079132080078,False,304,0,,200
1775114063.396849,read,k4,1.2319087982177734,False,315,0,,200
1775114063.397629,read,k4,0.7050037384033203,False,315,0,,200
