timestamp,request_type,key,latency_ms,stale,returned_version,latest_version,interval_ms,status_code
1775114123.779697,read,k2,6.057977676391602,False,737,0,,200
1775114123.7809532,read,k4,6.742954254150391,False,751,0,,200
1775114123.781069,read,k1,7.27081298828125,False,783,0,,200
1775114123.781156,read,k2,7.215976715087891,False,737,0,,200
1775114123.781248,read,k5,7.1773529052734375,False,729,0,,200
1775114123.787296,read,k4,1.9230842590332031,False,751,0,,200
1775114123.7919528,read,k1,0.9250640869140625,False,784,0,,200
1775114124.783495,read,k4,7.8258514404296875,False,751,0,,200
1775114124.784545,read,k2,10.319232940673828,False,738,0,,200
1775114124.784637,read,k2,9.829044342041016,False,738,0,,200
1775114124.784725,read,k5,8.452892303466797,False,729,0,,200
1775114124.7848132,read,k3,9.379863739013672,False,789,0,,200
1775114124.7856362,read,k3,9.215354919433594,False,789,0,,200
1775114124.786011,read,k5,9.46497917175293,False,730,0,,200
1775114124.791569,read,k3,4.794836044311523,False,790,0,,200
1775114124.792591,read,k1,3.106832504272461,False,786,0,,200
1775114124.793151,read,k4,1.8129348754882812,False,751,0,,200
1775114124.794707,read,k5,0.9431838989257812,False,730,0,,200
1775114124.863489,read,k2,59.78107452392578,False,739,0,,200
1775114124.8750908,read,k4,3.0281543731689453,False,752,0,,200
1775114124.878432,read,k4,0.7510185241699219,False,752,0,,200
1775114124.889108,read,k3,0.8168220520019531,False,792,0,,200
1775114124.8958762,read,k5,0.9961128234863281,False,730,0,,200
1775114125.0879202,write,k5,1318.99094581604,False,727,727,,201
1775114125.088154,write,k1,1314.803123474121,False,783,783,,201
1775114125.0882938,write,k3,1305.088996887207,False,787,787,,201
1775114125.088429,write,k1,1299.1068363189697,False,784,784,,201
1775114125.088545,write,k3,1289.0350818634033,False,788,788,,201
1775114125.0886679,write,k5,1315.5570030212402,False,729,729,,201
1775114125.088782,write,k1,1298.3789443969727,False,785,785,,201
1775114125.0888908,write,k2,1292.9558753967285,False,738,738,,201
1775114125.089002,write,k5,1314.6681785583496,False,726,726,,201
1775114125.089109,write,k5,1314.6393299102783,False,728,728,,201
1775114125.093028,read,k4,1.0709762573242188,False,752,0,,200
1775114125.0980349,read,k5,2.096891403198242,False,731,729,8.923053741455078,200
1775114125.098167,read,k1,2.1071434020996094,False,788,785,9.382963180541992,200
1775114125.09836,read,k4,2.819061279296875,False,752,0,,200
1775114125.099933,read,k4,1.3480186462402344,False,754,0,,200
1775114125.100045,read,k5,2.8061866760253906,False,731,729,10.93602180480957,200
1775114125.1025422,read,k1,0.8151531219482422,False,788,785,13.757944107055664,200
1775114125.106099,read,k4,0.7717609405517578,False,754,0,,200
1775114125.10621,read,k3,1.0728836059570312,False,792,788,17.664194107055664,200
1775114125.1067562,read,k2,0.5228519439697266,False,741,738,17.86494255065918,200
1775114125.1072938,read,k2,0.5121231079101562,False,741,738,18.402814865112305,200
1775114125.107893,read,k3,0.5660057067871094,False,792,788,19.346952438354492,200
1775114125.1084979,read,k1,0.5717277526855469,False,788,785,19.713878631591797,200
1775114125.111788,read,k2,0.6210803985595703,False,741,738,22.897005081176758,200
1775114125.1144671,read,k4,1.0461807250976562,False,754,0,,200
1775114125.118261,read,k4,1.2829303741455078,False,754,0,,200
1775114125.119338,read,k4,1.0409355163574219,False,754,0,,200
1775114125.7906308,read,k2,10.299205780029297,False,742,738,701.7359733581543,200
1775114125.791241,read,k4,12.758016586303711,False,754,0,,200
1775114125.7933261,read,k2,14.394998550415039,False,742,738,704.4320106506348,200
