interval_ms
0.32591819763183594
4.427671432495117
7.539033889770508
14.0838623046875
8.01992416381836
8.569955825805664
10.146856307983398
16.683101654052734
17.641067504882812
12.592792510986328
13.169050216674805
13.447999954223633
15.327930450439453
15.849113464355469
15.857219696044922
26.19004249572754
20.05290985107422
22.97186851501465
22.943973541259766
23.15211296081543
30.487060546875
30.76314926147461
27.640104293823242
28.927087783813477
31.042814254760742
31.815052032470703
40.313005447387695
34.851789474487305
34.63411331176758
36.086082458496094
36.0870361328125
39.6270751953125
46.22912406921387
39.66212272644043
40.23599624633789
14.986276626586914
44.01397705078125
45.64499855041504
17.38119125366211
46.89598083496094
18.485307693481445
49.3769645690918
31.28528594970703
31.469106674194336
32.67717361450195
61.88082695007324
61.78617477416992
72.61109352111816
74.62501525878906
74.70083236694336
46.39625549316406
75.88005065917969
78.2780647277832
79.7281265258789
81.31694793701172
90.7900333404541
85.46209335327148
88.86218070983887
3.5130977630615234
91.25471115112305
91.34507179260254
7.358074188232422
98.2208251953125
101.10807418823242
101.62711143493652
15.918970108032227
103.83486747741699
114.99404907226562
28.213977813720703
97.84698486328125
138.5500431060791
138.9479637145996
139.58191871643066
22.192955017089844
22.832870483398438
158.93793106079102
749.9690055847168
750.1387596130371
662.865161895752
749.9790191650391
623.0227947235107
623.1329441070557
750.6678104400635
750.7619857788086
750.856876373291
623.5201358795166
625.9558200836182
756.0520172119141
757.0037841796875
756.6382884979248
757.0571899414062
630.2721500396729
758.26096534729
758.5599422454834
758.9058876037598
758.9919567108154
759.3169212341309
675.2731800079346
635.3228092193604
764.2850875854492
765.0840282440186
639.631986618042
679.8319816589355
766.9289112091064
640.0399208068848
767.2982215881348
767.1279907226562
641.355037689209
768.4969902038574
768.3310508728027
768.6769962310791
643.8930034637451
644.028902053833
771.5756893157959
772.1738815307617
773.4417915344238
773.6082077026367
687.3500347137451
775.1278877258301
688.3480548858643
775.454044342041
648.566722869873
776.094913482666
777.5900363922119
653.336763381958
781.9058895111084
654.9520492553711
782.4828624725342
781.9309234619141
782.0241451263428
782.116174697876
784.4719886779785
658.9441299438477
786.125898361206
789.5128726959229
790.153980255127
792.5031185150146
705.6722640991211
705.7929039001465
792.9408550262451
671.7658042907715
799.2978096008301
712.7730846405029
712.8748893737793
800.9209632873535
801.710844039917
802.487850189209
806.0657978057861
678.7319183349609
806.6859245300293
722.053050994873
809.5476627349854
688.4129047393799
688.5237693786621
816.260814666748
688.9269351959229
816.748857498169
816.9901371002197
818.1769847869873
819.4618225097656
822.5040435791016
697.4339485168457
824.329137802124
826.8141746520996
740.166187286377
741.8460845947266
701.909065246582
743.8931465148926
748.6810684204102
835.8049392700195
837.9771709442139
711.2951278686523
841.3412570953369
716.4487838745117
758.5692405700684
846.6169834136963
764.6613121032715
764.7781372070312
852.5102138519287
860.1369857788086
735.0459098815918
775.7229804992676
867.1889305114746
740.527868270874
886.2700462341309
799.0150451660156
892.1821117401123
896.8350887298584
775.3379344940186
908.9450836181641
908.858060836792
913.9161109924316
916.2850379943848
832.6539993286133
839.3452167510986
799.4780540466309
929.9390316009521
938.1940364837646
821.2618827819824
875.7400512695312
966.5999412536621
893.5940265655518
0.3273487091064453
1000.499963760376
1002.8700828552246
1012.6299858093262
21.044254302978516
26.575088500976562
1027.7729034423828
946.5231895446777
951.8260955810547
43.15590858459473
47.95217514038086
0.6060600280761719
68.13907623291016
69.04911994934082
8.989095687866211
72.03197479248047
12.458086013793945
10.956048965454102
76.47919654846191
78.36413383483887
18.01896095275879
69.78821754455566
17.240047454833984
19.605159759521484
84.14411544799805
86.7621898651123
87.22114562988281
79.04195785522461
80.92212677001953
33.95891189575195
32.99212455749512
87.49198913574219
35.249948501586914
89.83016014099121
37.32895851135254
100.84414482116699
105.38220405578613
42.53387451171875
97.41806983947754
47.14202880859375
49.00693893432617
101.8218994140625
50.538063049316406
114.70413208007812
55.783987045288086
108.9940071105957
55.615901947021484
58.393239974975586
63.36688995361328
116.03713035583496
127.17533111572266
67.83008575439453
68.10712814331055
121.49405479431152
71.84696197509766
73.14515113830566
72.84784317016602
131.61015510559082
78.85217666625977
144.47736740112305
145.2641487121582
82.70502090454102
84.59186553955078
84.11598205566406
139.04500007629395
91.18080139160156
91.88580513000488
153.90729904174805
92.26202964782715
94.79618072509766
157.89794921875
97.64599800109863
150.87509155273438
100.05307197570801
98.99401664733887
163.6362075805664
164.00933265686035
170.73917388916016
110.06999015808105
108.89911651611328
109.91096496582031
173.61831665039062
112.08391189575195
118.35885047912598
117.05613136291504
180.18102645874023
117.5999641418457
120.69201469421387
184.65518951416016
122.61605262756348
178.78127098083496
126.11007690429688
126.97815895080566
126.92785263061523
129.81796264648438
136.11507415771484
141.7827606201172
193.6812400817871
140.8078670501709
203.9790153503418
197.73006439208984
144.23894882202148
198.1639862060547
199.83720779418945
149.57714080810547
216.07518196105957
153.63788604736328
153.99408340454102
154.97088432312012
155.18426895141602
212.10908889770508
158.62607955932617
159.8820686340332
160.09187698364258
164.3211841583252
216.19510650634766
165.46201705932617
172.47605323791504
170.8519458770752
171.18597030639648
175.0500202178955
238.73615264892578
177.1688461303711
236.314058303833
185.07075309753418
187.88599967956543
186.4910125732422
2.28118896484375
3.170013427734375
196.0430145263672
198.5759735107422
3.803730010986328
11.69586181640625
13.449907302856445
9.763717651367188
13.890743255615234
205.07001876831055
10.994911193847656
207.6702117919922
13.550758361816406
14.695882797241211
15.687942504882812
211.65704727172852
27.390241622924805
213.8221263885498
217.1189785003662
33.28204154968262
33.49113464355469
30.817031860351562
16.79205894470215
28.650999069213867
29.294729232788086
225.88610649108887
35.56180000305176
36.543846130371094
23.50902557373047
45.54605484008789
46.42295837402344
36.253929138183594
39.67571258544922
41.090965270996094
30.421972274780273
237.13111877441406
239.2871379852295
239.4239902496338
48.95186424255371
244.2460060119629
52.78301239013672
7.156133651733398
246.5229034423828
41.059017181396484
42.63806343078613
9.41324234008789
0.6232261657714844
252.64501571655273
252.75492668151855
47.41096496582031
62.097787857055664
62.21270561218262
56.787967681884766
262.88294792175293
263.2260322570801
63.387155532836914
17.809152603149414
78.10497283935547
83.26601982116699
83.66513252258301
27.906179428100586
90.00420570373535
87.36300468444824
288.6481285095215
109.8020076751709
106.61983489990234
96.01211547851562
99.09200668334961
114.04275894165039
114.40181732177734
9.996891021728516
116.9288158416748
11.039257049560547
121.31190299987793
128.09205055236816
1.1458396911621094
117.28501319885254
132.23791122436523
119.08602714538574
24.76191520690918
7.328033447265625
7.130861282348633
8.704900741577148
122.50208854675293
31.105995178222656
33.02502632141113
15.119791030883789
20.586013793945312
133.8801383972168
