read_latency_ms,write_latency_ms
7.161140441894531,1249.3209838867188
6.910085678100586,1241.441011428833
6.75201416015625,1226.0291576385498
6.970882415771484,1225.588083267212
8.260965347290039,1254.6370029449463
7.51495361328125,1227.1699905395508
13.69786262512207,1223.1800556182861
8.259057998657227,1253.5197734832764
7.891178131103516,1238.189697265625
7.306098937988281,1246.3128566741943
2.629995346069336,1240.0591373443604
2.9571056365966797,1215.1248455047607
1.8048286437988281,1229.255199432373
0.8709430694580078,1223.4320640563965
1.6546249389648438,1214.2319679260254
1.2369155883789062,1233.5360050201416
2.062082290649414,1222.3708629608154
2.0117759704589844,1223.6928939819336
0.7269382476806641,1223.681926727295
1.9581317901611328,1230.3969860076904
1.6350746154785156,1228.792667388916
1.6891956329345703,1225.8758544921875
1.2199878692626953,1235.2640628814697
1.0890960693359375,1213.2387161254883
2.0759105682373047,1233.6509227752686
3.8421154022216797,1218.1923389434814
4.4498443603515625,1235.8179092407227
3.9010047912597656,1228.3611297607422
2.471923828125,1225.4109382629395
2.166748046875,1257.934808731079
1.5721321105957031,1231.3978672027588
1.2388229370117188,1223.6011028289795
1.3620853424072266,1219.1448211669922
2.187967300415039,1213.7930393218994
7.497072219848633,1212.9852771759033
7.555723190307617,1211.1780643463135
7.89189338684082,1259.167194366455
7.610797882080078,1229.1038036346436
14.536142349243164,1224.7371673583984
1.8093585968017578,1219.7859287261963
9.675025939941406,1218.489170074463
1.6620159149169922,1219.9440002441406
1.4050006866455078,1229.1309833526611
1.9137859344482422,1218.0399894714355
1.1301040649414062,1224.945306777954
1.810312271118164,1241.3208484649658
0.8089542388916016,1250.363826751709
1.0180473327636719,1223.2921123504639
2.6068687438964844,1212.9552364349365
0.8420944213867188,1233.2780361175537
1.6281604766845703,1235.4559898376465
0.9598731994628906,1248.0907440185547
1.8701553344726562,1218.122959136963
1.1069774627685547,1218.9531326293945
0.8819103240966797,1249.8540878295898
0.6880760192871094,1219.228982925415
4.359006881713867,1226.4320850372314
4.603862762451172,1232.9280376434326
2.692699432373047,1225.0421047210693
1.2409687042236328,1220.423936843872
0.8840560913085938,1221.4913368225098
0.5278587341308594,1224.6830463409424
0.9872913360595703,1220.5870151519775
6.572961807250977,1225.1982688903809
5.918979644775391,1216.357707977295
9.412765502929688,1218.2209491729736
7.956981658935547,1216.4700031280518
1.825094223022461,1214.9419784545898
2.3097991943359375,1215.6589031219482
0.9858608245849609,1212.4900817871094
1.627206802368164,1217.0090675354004
1.1551380157470703,1213.587999343872
2.6340484619140625,1219.0310955047607
1.505136489868164,1212.432861328125
1.0268688201904297,1214.8442268371582
0.988006591796875,1212.352991104126
1.6412734985351562,1213.4530544281006
13.650894165039062,1213.7861251831055
4.830837249755859,1214.6239280700684
0.6971359252929688,1213.9887809753418
0.8251667022705078,1217.3411846160889
0.6692409515380859,1215.831995010376
0.6442070007324219,1238.0330562591553
4.827976226806641,1212.2459411621094
2.1169185638427734,1257.1072578430176
3.9911270141601562,1223.4587669372559
1.4500617980957031,1227.6690006256104
1.3239383697509766,1220.6108570098877
12.803077697753906,1216.629981994629
0.6570816040039062,1219.142198562622
0.7848739624023438,1216.4740562438965
11.822223663330078,1215.475082397461
8.185148239135742,1216.0930633544922
16.761064529418945,1221.3149070739746
15.626907348632812,1225.6619930267334
14.414072036743164,1231.0428619384766
4.770994186401367,1248.5508918762207
12.80522346496582,1214.8780822753906
17.542123794555664,1250.8337497711182
1.1239051818847656,1229.2122840881348
20.637035369873047,1232.4669361114502
14.739990234375,1224.6558666229248
0.598907470703125,1217.320203781128
2.343893051147461,1217.519760131836
0.5700588226318359,1234.8887920379639
2.015829086303711,1222.231149673462
1.3158321380615234,1217.3569202423096
