read_latency_ms,write_latency_ms
10.092020034790039,1258.3138942718506
10.515213012695312,1255.0928592681885
10.046958923339844,1254.4400691986084
9.281158447265625,1255.3391456604004
9.815216064453125,1255.0289630889893
2.162933349609375,1241.469383239746
0.9381771087646484,1237.2450828552246
1.7032623291015625,1237.5938892364502
1.6498565673828125,1231.6398620605469
0.9047985076904297,1223.6089706420898
0.7669925689697266,1242.1958446502686
1.5799999237060547,1246.1190223693848
10.960102081298828,1231.8191528320312
11.905670166015625,1242.755651473999
15.015125274658203,1248.8362789154053
4.784822463989258,1245.4071044921875
22.0949649810791,1246.9842433929443
15.649795532226562,1245.168924331665
17.555952072143555,1247.8141784667969
29.9990177154541,1238.3248805999756
19.61803436279297,1242.5262928009033
37.114858627319336,1269.7532176971436
38.9249324798584,1271.087884902954
38.63382339477539,1269.7999477386475
38.29216957092285,1270.4010009765625
5.717039108276367,1248.549222946167
1.6608238220214844,1252.42280960083
3.5457611083984375,1253.1499862670898
3.1080245971679688,1271.8908786773682
11.652708053588867,1263.2389068603516
16.614198684692383,1258.9669227600098
15.547037124633789,1258.1279277801514
16.7849063873291,1250.7169246673584
1.9848346710205078,1225.7022857666016
1.1682510375976562,1249.7692108154297
3.7889480590820312,1218.7509536743164
8.317947387695312,1216.714859008789
4.606962203979492,1227.698802947998
6.135225296020508,1226.802110671997
9.012937545776367,1222.8460311889648
5.649805068969727,1233.201265335083
1.5077590942382812,1233.7100505828857
3.2389163970947266,1228.9159297943115
1.895904541015625,1219.8529243469238
5.097150802612305,1230.5967807769775
4.58979606628418,1221.5681076049805
2.653837203979492,1221.3881015777588
2.865314483642578,1217.0870304107666
2.730846405029297,1222.4500179290771
2.5627613067626953,1220.736026763916
10.211706161499023,1224.5540618896484
10.947704315185547,1218.7237739562988
9.776115417480469,1216.9780731201172
11.054039001464844,1230.2582263946533
12.156963348388672,1221.2510108947754
2.103090286254883,1227.7271747589111
2.469301223754883,1222.168207168579
6.127834320068359,1218.8761234283447
4.744052886962891,1221.1081981658936
3.874063491821289,1213.8211727142334
4.651069641113281,1230.9720516204834
3.7987232208251953,1229.7768592834473
1.8398761749267578,1230.3500175476074
3.439188003540039,1227.6983261108398
3.8437843322753906,1228.7120819091797
2.7740001678466797,1216.2959575653076
3.60107421875,1221.3449478149414
6.200075149536133,1219.681978225708
8.14199447631836,1220.170021057129
5.52821159362793,1214.1189575195312
8.113861083984375,1236.304759979248
3.4837722778320312,1236.24587059021
3.464937210083008,1239.076852798462
9.768009185791016,1225.2538204193115
6.459236145019531,1240.3018474578857
4.081010818481445,1254.0297508239746
2.089977264404297,1255.3191184997559
2.6519298553466797,1245.1767921447754
2.887248992919922,1243.354082107544
3.032684326171875,1216.9358730316162
3.0601024627685547,1223.294973373413
2.9630661010742188,1224.4207859039307
2.819061279296875,1220.736026763916
2.3369789123535156,1220.8490371704102
3.8161277770996094,1230.4489612579346
12.778997421264648,1224.9119281768799
10.804176330566406,1244.434118270874
10.604143142700195,1222.9139804840088
7.82322883605957,1214.8540019989014
2.1610260009765625,1260.9670162200928
3.566741943359375,1224.1747379302979
2.1202564239501953,1221.7190265655518
1.8200874328613281,1238.4459972381592
2.355813980102539,1215.1408195495605
2.176046371459961,1234.0219020843506
2.1390914916992188,1267.5769329071045
3.1180381774902344,1258.5060596466064
3.799915313720703,1242.4988746643066
3.9000511169433594,1267.6990032196045
1.3020038604736328,1269.4618701934814
3.2608509063720703,1262.4921798706055
2.034902572631836,1247.3101615905762
2.2521018981933594,1262.9990577697754
6.306648254394531,1264.1170024871826
6.781816482543945,1264.6591663360596
6.588220596313477,1264.3017768859863
2.337932586669922,1263.8740539550781
0.9858608245849609,1264.6431922912598
2.177000045776367,1256.870985031128
2.5169849395751953,1250.2179145812988
2.51007080078125,1226.9530296325684
3.7279129028320312,1227.2870540618896
0.8769035339355469,1226.294994354248
1.0442733764648438,1221.3799953460693
5.718231201171875,1220.0379371643066
5.769014358520508,1224.2019176483154
6.6318511962890625,1222.8631973266602
0.5750656127929688,1213.0827903747559
2.1047592163085938,1212.341070175171
1.1796951293945312,1213.2542133331299
0.7369518280029297,1235.8462810516357
1.2788772583007812,1222.2158908843994
1.4977455139160156,1233.750820159912
1.5301704406738281,1237.0343208312988
0.7338523864746094,1223.6688137054443
1.4729499816894531,1246.196985244751
0.7138252258300781,1245.8789348602295
1.4660358428955078,1229.597806930542
1.505136489868164,1229.9089431762695
0.6771087646484375,1254.1379928588867
6.117820739746094,1224.7679233551025
7.704019546508789,1219.4039821624756
9.87386703491211,1221.771240234375
11.964082717895508,1217.298984527588
7.107734680175781,1215.538740158081
2.626180648803711,1221.9648361206055
2.0558834075927734,1218.4319496154785
3.046751022338867,1237.5309467315674
