timestamp,request_type,node,key,latency_ms,stale,returned_version,latest_version,interval_ms,status_code
1775116940.1344159,read,http://localhost:8080,k2,11.147022247314453,False,303,0,,200
1775116941.412894,write,http://localhost:8084,k1,1286.302089691162,False,308,308,,201
1775116941.4132018,write,http://localhost:8081,k1,1285.5806350708008,False,309,309,,201
1775116941.413345,write,http://localhost:8081,k1,1285.2332592010498,False,308,308,,201
1775116941.413502,write,http://localhost:8082,k4,1286.5731716156006,False,296,296,,201
1775116941.413625,write,http://localhost:8080,k1,1286.327838897705,False,311,311,,201
1775116941.4137442,write,http://localhost:8083,k2,1286.2789630889893,False,305,305,,201
1775116941.41386,write,http://localhost:8082,k3,1286.097764968872,False,311,311,,201
1775116941.413974,write,http://localhost:8083,k3,1286.073923110962,False,311,311,,201
1775116941.4140851,write,http://localhost:8080,k2,1285.796880722046,False,304,304,,201
1775116941.4142091,write,http://localhost:8083,k1,1268.0540084838867,False,308,308,,201
1775116942.382467,write,http://localhost:8081,k5,1246.7260360717773,False,291,291,,201
1775116942.3829901,write,http://localhost:8081,k1,1247.8389739990234,False,309,309,,201
1775116942.383266,write,http://localhost:8081,k2,1250.6299018859863,False,306,306,,201
1775116942.3834932,write,http://localhost:8080,k2,1248.0647563934326,False,306,306,,201
1775116942.383765,write,http://localhost:8082,k2,1250.2641677856445,False,306,306,,201
1775116942.38398,write,http://localhost:8082,k4,1252.974033355713,False,297,297,,201
1775116942.384181,write,http://localhost:8083,k5,1250.2679824829102,False,292,292,,201
1775116942.384424,write,http://localhost:8082,k1,1249.8431205749512,False,309,309,,201
1775116942.384695,write,http://localhost:8083,k2,1250.4210472106934,False,305,305,,201
1775116942.384932,write,http://localhost:8082,k5,1250.0782012939453,False,291,291,,201
1775116942.400716,read,http://localhost:8083,k3,15.665054321289062,False,314,311,986.7367744445801,200
1775116942.684444,write,http://localhost:8080,k5,1267.8229808807373,False,292,292,,201
1775116942.685003,write,http://localhost:8081,k5,1269.773006439209,False,292,292,,201
1775116942.6853602,write,http://localhost:8080,k3,1263.8468742370605,False,312,312,,201
1775116942.685728,write,http://localhost:8081,k3,1267.261028289795,False,312,312,,201
1775116942.6859899,write,http://localhost:8081,k4,1270.435094833374,False,297,297,,201
1775116942.686225,write,http://localhost:8080,k2,1268.2478427886963,False,307,307,,201
1775116942.686487,write,http://localhost:8081,k5,1268.282175064087,False,293,293,,201
1775116942.6868532,write,http://localhost:8080,k5,1263.918161392212,False,293,293,,201
1775116942.687148,write,http://localhost:8080,k2,1264.7569179534912,False,308,308,,201
1775116942.687488,write,http://localhost:8081,k4,1264.725923538208,False,298,298,,201
1775116942.703574,read,http://localhost:8081,k3,8.841991424560547,False,314,312,17.83919334411621,200
1775116942.705183,read,http://localhost:8083,k1,12.806892395019531,True,309,311,320.756196975708,200
1775116943.163332,read,http://localhost:8081,k5,26.856184005737305,False,294,293,476.4738082885742,200
1775116943.164695,read,http://localhost:8083,k2,22.665023803710938,False,310,308,477.54406929016113,200
1775116943.165083,read,http://localhost:8080,k3,27.00185775756836,False,314,312,479.3531894683838,200
1775116943.40133,write,http://localhost:8083,k3,1252.0389556884766,False,314,314,,201
1775116943.4019141,write,http://localhost:8082,k5,1254.6980381011963,False,293,293,,201
1775116943.402267,write,http://localhost:8080,k3,1256.9420337677002,False,313,313,,201
1775116943.402564,write,http://localhost:8082,k4,1256.3068866729736,False,298,298,,201
1775116943.402827,write,http://localhost:8084,k1,1253.816843032837,False,310,310,,201
1775116943.403063,write,http://localhost:8083,k3,1255.3668022155762,False,313,313,,201
1775116943.403296,write,http://localhost:8084,k1,1255.0358772277832,False,309,309,,201
1775116943.4035258,write,http://localhost:8083,k2,1255.0196647644043,False,309,309,,201
1775116943.403741,write,http://localhost:8080,k5,1255.7439804077148,False,294,294,,201
1775116943.40397,write,http://localhost:8082,k5,1255.2101612091064,False,294,294,,201
1775116943.417414,read,http://localhost:8082,k4,5.00178337097168,False,299,298,14.847993850708008,200
1775116943.615564,write,http://localhost:8082,k3,1223.6237525939941,False,313,313,,201
1775116943.6158788,write,http://localhost:8083,k4,1229.4912338256836,False,299,299,,201
1775116943.616099,write,http://localhost:8083,k2,1227.0820140838623,False,311,311,,201
1775116943.616352,write,http://localhost:8083,k3,1228.1579971313477,False,316,316,,201
1775116943.6166651,write,http://localhost:8083,k2,1224.3878841400146,False,310,310,,201
1775116943.616931,write,http://localhost:8083,k3,1231.1530113220215,False,315,315,,201
1775116943.6171572,write,http://localhost:8084,k1,1227.6391983032227,False,310,310,,201
1775116943.617363,write,http://localhost:8084,k5,1222.3398685455322,False,292,292,,201
1775116943.617562,write,http://localhost:8082,k1,1226.8452644348145,False,310,310,,201
1775116943.6251352,read,http://localhost:8080,k4,5.357027053833008,True,298,299,9.251832962036133,200
1775116943.675551,write,http://localhost:8080,k2,1265.34104347229,False,310,310,,201
1775116943.9172091,write,http://localhost:8082,k4,1229.137897491455,False,299,299,,201
1775116943.9178822,write,http://localhost:8080,k2,1222.6109504699707,False,312,312,,201
1775116943.918405,write,http://localhost:8082,k4,1221.8878269195557,False,300,300,,201
1775116943.918783,write,http://localhost:8080,k3,1229.4819355010986,False,316,316,,201
1775116943.919096,write,http://localhost:8083,k3,1227.1721363067627,False,317,317,,201
1775116943.919352,write,http://localhost:8083,k3,1226.2670993804932,False,318,318,,201
1775116943.919598,write,http://localhost:8084,k5,1222.332239151001,False,294,294,,201
1775116943.919831,write,http://localhost:8083,k5,1226.3240814208984,False,294,294,,201
1775116943.936182,write,http://localhost:8081,k4,1225.1827716827393,False,299,299,,201
1775116943.936573,write,http://localhost:8082,k3,1228.698968887329,False,314,314,,201
1775116943.937259,read,http://localhost:8082,k1,10.844945907592773,False,313,311,319.69475746154785,200
1775116944.180248,read,http://localhost:8081,k3,36.376953125,True,317,318,243.67403984069824,200
1775116944.180406,read,http://localhost:8083,k3,36.878108978271484,True,315,318,243.8340187072754,200
1775116944.1805172,read,http://localhost:8084,k1,37.45889663696289,False,313,311,562.9558563232422,200
1775116944.387928,write,http://localhost:8080,k1,1247.560977935791,False,311,311,,201
1775116944.396678,write,http://localhost:8084,k4,1255.9571266174316,False,298,298,,201
1775116944.396897,write,http://localhost:8084,k3,1256.9317817687988,False,313,313,,201
1775116944.398499,write,http://localhost:8084,k5,1225.7719039916992,False,295,295,,201
1775116944.398724,write,http://localhost:8083,k4,1257.369041442871,False,300,300,,201
1775116944.3989382,write,http://localhost:8083,k4,1257.2619915008545,False,299,299,,201
1775116944.399144,write,http://localhost:8083,k2,1229.5801639556885,False,311,311,,201
1775116944.39936,write,http://localhost:8082,k3,1261.8911266326904,False,316,316,,201
1775116944.399559,write,http://localhost:8080,k1,1233.6959838867188,False,312,312,,201
1775116944.3997738,write,http://localhost:8082,k2,1258.7478160858154,False,312,312,,201
1775116944.640378,write,http://localhost:8084,k3,1236.2627983093262,False,314,314,,201
1775116944.640985,write,http://localhost:8082,k5,1231.7790985107422,False,293,293,,201
1775116944.6413388,write,http://localhost:8082,k3,1234.7221374511719,False,317,317,,201
1775116944.641631,write,http://localhost:8083,k5,1236.6228103637695,False,294,294,,201
1775116944.641897,write,http://localhost:8080,k1,1230.1068305969238,False,313,313,,201
1775116944.642138,write,http://localhost:8080,k2,1230.7910919189453,False,312,312,,201
1775116944.6423948,write,http://localhost:8082,k5,1234.847068786621,False,294,294,,201
1775116944.642611,write,http://localhost:8082,k5,1232.1841716766357,False,295,295,,201
1775116944.642824,write,http://localhost:8082,k3,1231.921911239624,False,318,318,,201
1775116944.6470249,write,http://localhost:8081,k3,1224.8198986053467,False,315,315,,201
1775116944.844378,write,http://localhost:8084,k3,1226.7382144927979,False,317,317,,201
1775116944.853566,write,http://localhost:8081,k3,1230.8368682861328,False,317,317,,201
1775116944.853751,write,http://localhost:8081,k2,1220.2000617980957,False,312,312,,201
1775116944.858944,write,http://localhost:8082,k5,1238.7030124664307,False,296,296,,201
1775116944.859267,write,http://localhost:8081,k5,1235.356092453003,False,296,296,,201
1775116944.863036,write,http://localhost:8084,k1,1243.8042163848877,False,311,311,,201
1775116944.863227,write,http://localhost:8080,k2,1242.5951957702637,False,313,313,,201
1775116944.8634298,write,http://localhost:8083,k3,1241.3568496704102,False,315,315,,201
1775116944.8636181,write,http://localhost:8080,k5,1241.955041885376,False,296,296,,201
1775116944.865501,read,http://localhost:8080,k1,4.934072494506836,False,314,313,2.4640560150146484,200
1775116944.87648,read,http://localhost:8081,k5,3.186941146850586,False,297,296,12.861013412475586,200
1775116944.908169,write,http://localhost:8083,k3,1225.1801490783691,False,316,316,,201
1775116945.1593962,write,http://localhost:8084,k3,1234.4367504119873,False,315,315,,201
1775116945.1595972,write,http://localhost:8084,k1,1230.349063873291,False,312,312,,201
1775116945.1722581,write,http://localhost:8083,k2,1252.2189617156982,False,313,313,,201
1775116945.1724842,write,http://localhost:8082,k2,1230.560064315796,False,312,312,,201
1775116945.172658,write,http://localhost:8084,k4,1227.3128032684326,False,300,300,,201
1775116945.172821,write,http://localhost:8084,k1,1231.76908493042,False,313,313,,201
1775116945.173032,write,http://localhost:8080,k1,1251.5199184417725,False,312,312,,201
1775116945.173179,write,http://localhost:8080,k3,1246.2010383605957,False,317,317,,201
1775116945.173337,write,http://localhost:8080,k2,1250.7777214050293,False,313,313,,201
1775116945.173482,write,http://localhost:8080,k2,1245.5449104309082,False,314,314,,201
1775116945.179564,read,http://localhost:8080,k5,1.31988525390625,False,299,296,315.9451484680176,200
1775116945.395081,write,http://localhost:8084,k5,1249.9299049377441,False,295,295,,201
1775116945.3955562,write,http://localhost:8081,k3,1254.439115524292,False,317,317,,201
1775116945.3958862,write,http://localhost:8080,k1,1256.9191455841064,False,314,314,,201
1775116945.396148,write,http://localhost:8083,k1,1251.2247562408447,False,314,314,,201
1775116945.396411,write,http://localhost:8081,k2,1252.1631717681885,False,315,315,,201
1775116945.396733,write,http://localhost:8083,k2,1256.4430236816406,False,313,313,,201
1775116945.397164,write,http://localhost:8083,k5,1252.668857574463,False,296,296,,201
1775116945.409871,read,http://localhost:8084,k4,10.476827621459961,False,300,300,237.2109889984131,200
1775116945.410948,read,http://localhost:8082,k4,10.061979293823242,True,299,300,238.28792572021484,200
1775116945.412461,write,http://localhost:8081,k2,1228.0678749084473,False,316,316,,201
1775116945.412721,write,http://localhost:8084,k2,1229.590892791748,False,313,313,,201
1775116945.412933,write,http://localhost:8083,k4,1223.2599258422852,False,300,300,,201
1775116945.632086,write,http://localhost:8083,k4,1227.2722721099854,False,299,299,,201
1775116945.632472,write,http://localhost:8084,k2,1230.7147979736328,False,312,312,,201
1775116945.6327198,write,http://localhost:8083,k1,1227.6010513305664,False,315,315,,201
1775116945.632929,write,http://localhost:8081,k5,1227.0641326904297,False,298,298,,201
1775116945.633166,write,http://localhost:8080,k3,1230.4041385650635,False,318,318,,201
1775116945.633354,write,http://localhost:8083,k5,1227.8950214385986,False,297,297,,201
1775116945.633547,write,http://localhost:8081,k5,1242.3450946807861,False,297,297,,201
1775116945.633766,write,http://localhost:8082,k4,1232.936143875122,False,301,301,,201
1775116945.633972,write,http://localhost:8081,k3,1229.9268245697021,False,316,316,,201
1775116945.634159,write,http://localhost:8080,k1,1230.6201457977295,False,315,315,,201
1775116945.643455,read,http://localhost:8082,k3,3.2491683959960938,False,319,318,9.480953216552734,200
1775116945.645473,read,http://localhost:8082,k2,3.0121803283691406,True,315,316,12.997865676879883,200
1775116945.8885708,write,http://localhost:8080,k5,1236.0279560089111,False,299,299,,201
1775116945.8887,write,http://localhost:8080,k3,1233.2642078399658,False,318,318,,201
1775116945.888803,write,http://localhost:8080,k3,1231.1928272247314,False,317,317,,201
1775116945.88889,write,http://localhost:8083,k1,1243.0660724639893,False,312,312,,201
1775116945.890352,write,http://localhost:8084,k5,1240.7770156860352,False,297,297,,201
1775116945.890434,write,http://localhost:8081,k2,1239.5009994506836,False,314,314,,201
1775116945.890518,write,http://localhost:8084,k1,1241.9447898864746,False,314,314,,201
1775116945.890597,write,http://localhost:8083,k5,1233.4070205688477,False,298,298,,201
1775116945.890677,write,http://localhost:8082,k4,1240.309238433838,False,301,301,,201
1775116945.891233,write,http://localhost:8080,k4,1239.8509979248047,False,300,300,,201
1775116946.086545,write,http://localhost:8084,k3,1239.159107208252,False,317,317,,201
1775116946.102017,write,http://localhost:8083,k5,1237.056016921997,False,299,299,,201
1775116946.102171,write,http://localhost:8080,k3,1231.440782546997,False,319,319,,201
1775116946.104362,write,http://localhost:8081,k2,1231.7321300506592,False,313,313,,201
1775116946.104528,write,http://localhost:8082,k2,1232.5787544250488,False,314,314,,201
1775116946.10467,write,http://localhost:8082,k3,1231.0450077056885,False,317,317,,201
1775116946.104789,write,http://localhost:8082,k4,1249.0880489349365,False,302,302,,201
1775116946.104907,write,http://localhost:8084,k5,1249.6092319488525,False,298,298,,201
1775116946.105029,write,http://localhost:8084,k1,1223.052978515625,False,315,315,,201
1775116946.137792,write,http://localhost:8083,k1,1219.1379070281982,False,315,315,,201
1775116946.408233,write,http://localhost:8082,k5,1225.8658409118652,False,298,298,,201
1775116946.408879,write,http://localhost:8084,k1,1227.8492450714111,False,313,313,,201
1775116946.409364,write,http://localhost:8080,k3,1231.4050197601318,False,319,319,,201
1775116946.409693,write,http://localhost:8080,k3,1246.377944946289,False,318,318,,201
1775116946.409975,write,http://localhost:8081,k2,1228.6531925201416,False,314,314,,201
1775116946.410228,write,http://localhost:8083,k4,1235.9979152679443,False,302,302,,201
1775116946.410479,write,http://localhost:8084,k5,1229.8691272735596,False,299,299,,201
1775116946.4107368,write,http://localhost:8081,k3,1240.7119274139404,False,320,320,,201
1775116946.41099,write,http://localhost:8084,k2,1232.339859008789,False,314,314,,201
1775116946.4119859,write,http://localhost:8080,k2,1225.748062133789,False,315,315,,201
1775116946.422508,read,http://localhost:8081,k5,3.155946731567383,False,299,299,12.027740478515625,200
1775116946.625776,write,http://localhost:8083,k4,1227.2388935089111,False,301,301,,201
1775116946.6263318,write,http://localhost:8084,k2,1223.2372760772705,False,317,317,,201
1775116946.6267421,write,http://localhost:8083,k1,1222.0149040222168,False,316,316,,201
1775116946.627092,write,http://localhost:8083,k5,1225.2171039581299,False,300,300,,201
1775116946.6273699,write,http://localhost:8083,k4,1230.0927639007568,False,302,302,,201
1775116946.6299798,write,http://localhost:8084,k1,1215.2910232543945,False,315,315,,201
1775116946.636472,write,http://localhost:8084,k5,1216.1951065063477,False,297,297,,201
1775116946.6369019,write,http://localhost:8080,k2,1219.6297645568848,False,315,315,,201
1775116946.637247,write,http://localhost:8081,k2,1217.5581455230713,False,316,316,,201
1775116946.6375911,write,http://localhost:8083,k3,1219.6590900421143,False,318,318,,201
1775116946.6503098,read,http://localhost:8081,k4,4.124164581298828,False,307,302,22.936105728149414,200
