timestamp,request_type,key,latency_ms,stale,returned_version,latest_version,interval_ms,status_code
1775108805.1973279,read,k4,14.058113098144531,False,50781,0,,200
1775108805.1974778,read,k3,18.754959106445312,False,50848,0,,200
1775108805.197578,read,k4,15.484094619750977,False,50781,0,,200
1775108805.197663,read,k2,15.317916870117188,False,50579,0,,200
1775108805.197748,read,k2,15.075206756591797,False,50579,0,,200
1775108805.197828,read,k3,14.971017837524414,False,50848,0,,200
1775108805.197901,read,k5,14.774084091186523,False,50951,0,,200
1775108805.19798,read,k4,14.467239379882812,False,50781,0,,200
1775108805.1980522,read,k3,14.666080474853516,False,50848,0,,200
1775108805.198127,read,k5,15.135049819946289,False,50951,0,,200
1775108805.200843,read,k3,1.9712448120117188,False,50848,0,,200
1775108805.2031949,read,k4,2.927064895629883,False,50781,0,,200
1775108805.203274,read,k3,3.0927658081054688,False,50848,0,,200
1775108805.203721,write,k4,1.1529922485351562,False,50782,50782,,201
1775108805.203806,read,k4,3.762960433959961,True,50781,50782,0.08511543273925781,200
1775108805.204031,read,k4,2.5250911712646484,True,50781,50782,0.308990478515625,200
1775108805.204105,read,k5,2.830028533935547,False,50951,0,,200
1775108805.2053802,read,k4,1.5041828155517578,False,50782,50782,1.6591548919677734,200
1775108805.2087529,read,k2,2.003908157348633,False,50579,0,,200
1775108805.209383,read,k2,2.5370121002197266,False,50579,0,,200
1775108805.2095308,write,k4,1.6779899597167969,False,50783,50783,,201
1775108805.209621,read,k5,3.017902374267578,False,50951,0,,200
1775108805.209703,read,k1,2.1271705627441406,False,51071,0,,200
1775108805.20978,read,k2,2.843141555786133,False,50579,0,,200
1775108805.2100868,read,k3,2.131938934326172,False,50848,0,,200
1775108805.210573,read,k4,1.377105712890625,False,50783,50783,1.0418891906738281,200
1775108805.21096,read,k2,1.0900497436523438,False,50579,0,,200
1775108805.2134001,read,k1,1.5108585357666016,False,51071,0,,200
1775108805.213578,read,k4,1.7821788787841797,False,50783,50783,4.046916961669922,200
1775108805.213956,read,k4,1.096963882446289,False,50783,50783,4.425048828125,200
1775108805.214484,read,k1,1.068115234375,False,51071,0,,200
1775108805.217341,read,k5,1.3461112976074219,False,50951,0,,200
1775108805.217582,write,k5,0.7128715515136719,False,50952,50952,,201
1775108805.217658,read,k3,1.4679431915283203,False,50848,0,,200
1775108805.2177331,read,k3,1.3341903686523438,False,50848,0,,200
1775108805.2189,read,k2,1.0271072387695312,False,50579,0,,200
1775108805.220002,write,k3,0.7069110870361328,False,50849,50849,,201
1775108805.220716,read,k2,1.508951187133789,False,50579,0,,200
1775108805.220901,read,k5,1.7859935760498047,False,50952,50952,3.3180713653564453,200
1775108805.221503,read,k5,1.1680126190185547,False,50952,50952,3.921031951904297,200
1775108805.2237701,read,k1,1.0271072387695312,False,51071,0,,200
1775108805.225392,read,k3,1.3418197631835938,False,50849,50849,5.389213562011719,200
1775108805.225492,read,k5,1.2888908386230469,False,50952,50952,7.909059524536133,200
1775108805.225892,read,k5,1.2679100036621094,False,50952,50952,8.309125900268555,200
1775108805.226113,write,k4,0.5998611450195312,False,50784,50784,,201
1775108805.226351,write,k2,0.7040500640869141,False,50580,50580,,201
1775108805.22826,read,k4,1.554727554321289,False,50784,50784,2.147197723388672,200
1775108805.2283351,read,k4,1.7309188842773438,False,50784,50784,2.222299575805664,200
1775108805.228412,read,k3,1.4159679412841797,False,50849,50849,8.409976959228516,200
1775108805.23029,read,k2,1.1730194091796875,False,50580,50580,3.938913345336914,200
1775108805.230366,read,k3,1.3427734375,False,50849,50849,10.364055633544922,200
1775108805.230813,write,k3,0.6859302520751953,False,50850,50850,,201
1775108805.231515,read,k2,1.0738372802734375,False,50580,50580,5.164146423339844,200
1775108805.232991,read,k5,1.1141300201416016,False,50952,50952,15.408992767333984,200
1775108805.233068,read,k2,1.2819766998291016,False,50580,50580,6.71696662902832,200
1775108805.235268,read,k1,1.405954360961914,False,51071,0,,200
1775108805.2354,read,k4,1.1789798736572266,False,50784,50784,9.287118911743164,200
1775108805.236756,read,k2,1.6472339630126953,False,50580,50580,10.403871536254883,200
1775108805.23695,read,k1,1.2881755828857422,False,51071,0,,200
1775108805.238206,read,k5,1.8749237060546875,False,50952,50952,20.622968673706055,200
1775108805.238698,read,k1,1.432180404663086,False,51071,0,,200
1775108805.2387898,write,k2,0.7569789886474609,False,50581,50581,,201
1775108805.238935,read,k4,1.0068416595458984,False,50784,50784,12.822151184082031,200
1775108805.239733,read,k4,0.7789134979248047,False,50784,50784,13.620138168334961,200
1775108805.240265,read,k4,0.7190704345703125,False,50784,50784,14.152050018310547,200
1775108805.241447,read,k3,0.6277561187744141,False,50850,50850,10.632753372192383,200
1775108805.2431538,read,k1,1.0271072387695312,False,51071,0,,200
1775108805.243259,read,k5,1.0297298431396484,False,50952,50952,25.67601203918457,200
1775108805.244597,read,k5,1.1272430419921875,False,50952,50952,27.01401710510254,200
1775108805.247324,read,k1,2.7048587799072266,False,51071,0,,200
1775108805.247636,read,k1,2.4318695068359375,False,51071,0,,200
1775108805.247709,read,k1,2.5970935821533203,False,51071,0,,200
1775108805.2477891,read,k3,2.489805221557617,False,50850,50850,16.974925994873047,200
1775108805.248479,write,k1,1.0020732879638672,False,51072,51072,,201
1775108805.248555,read,k2,3.0889511108398438,False,50581,50581,9.764909744262695,200
1775108805.248992,read,k5,1.6047954559326172,False,50952,50952,31.409025192260742,200
1775108805.249065,read,k1,3.462076187133789,True,51071,51072,0.5841255187988281,200
1775108805.249247,read,k5,1.3930797576904297,False,50952,50952,31.663894653320312,200
1775108805.250077,read,k3,0.9961128234863281,False,50850,50850,19.26279067993164,200
