timestamp,request_type,key,latency_ms,stale,returned_version,latest_version,interval_ms,status_code
1775108866.484292,write,k2,8.036136627197266,False,54740,54740,,201
1775108866.484473,write,k5,7.539987564086914,False,55188,55188,,201
1775108866.4845812,write,k1,7.4901580810546875,False,55245,55245,,201
1775108866.484666,write,k4,7.421970367431641,False,55125,55125,,201
1775108866.484752,write,k1,7.376909255981445,False,55246,55246,,201
1775108866.484836,write,k2,7.325887680053711,False,54741,54741,,201
1775108866.484915,write,k2,7.136106491088867,False,54742,54742,,201
1775108866.485009,read,k3,12.473106384277344,False,55050,0,,200
1775108866.485101,read,k4,8.513212203979492,True,55124,55125,0.43392181396484375,200
1775108866.4851809,read,k4,7.534265518188477,False,55125,55125,0.5137920379638672,200
1775108866.48913,write,k5,1.233816146850586,False,55189,55189,,201
1775108866.489238,read,k3,1.615762710571289,False,55050,0,,200
1775108866.489871,write,k1,0.5278587341308594,False,55247,55247,,201
1775108866.4900758,read,k4,1.5058517456054688,False,55125,55125,5.409717559814453,200
1775108866.492964,write,k3,0.6160736083984375,False,55051,55051,,201
1775108866.493175,write,k2,0.7138252258300781,False,54743,54743,,201
1775108866.493304,write,k5,0.6158351898193359,False,55190,55190,,201
1775108866.495714,write,k5,0.9992122650146484,False,55191,55191,,201
1775108866.495905,read,k2,1.9273757934570312,False,54743,54743,2.7289390563964844,200
1775108866.4960132,read,k5,2.183198928833008,True,55190,55191,0.2970695495605469,200
1775108866.496737,read,k2,1.7499923706054688,False,54743,54743,3.5619735717773438,200
1775108866.497094,read,k1,1.644134521484375,False,55247,55247,7.2231292724609375,200
1775108866.497452,write,k4,0.5807876586914062,False,55126,55126,,201
1775108866.4995022,read,k1,1.129150390625,False,55247,55247,9.629964828491211,200
1775108866.499766,read,k5,0.8740425109863281,False,55191,55191,4.051923751831055,200
1775108866.500472,write,k3,0.6811618804931641,False,55052,55052,,201
1775108866.5018392,read,k4,1.7669200897216797,False,55126,55126,4.38690185546875,200
1775108866.503123,write,k4,1.7011165618896484,False,55127,55127,,201
1775108866.503575,read,k5,2.301931381225586,False,55191,55191,7.861137390136719,200
1775108866.5057762,read,k1,2.866983413696289,False,55247,55247,15.905141830444336,200
1775108866.507345,read,k4,3.1120777130126953,False,55127,55127,4.220724105834961,200
1775108866.507427,read,k2,2.6161670684814453,False,54743,54743,14.251947402954102,200
1775108866.507606,read,k1,2.9718875885009766,False,55247,55247,17.735004425048828,200
1775108866.507692,write,k2,0.9899139404296875,False,54744,54744,,201
1775108866.507772,read,k1,2.428770065307617,False,55247,55247,17.900705337524414,200
1775108866.508366,write,k5,0.9217262268066406,False,55192,55192,,201
1775108866.5087419,write,k4,0.9000301361083984,False,55128,55128,,201
1775108866.5101619,read,k2,2.2220611572265625,False,54744,54744,2.4690628051757812,200
1775108866.5104,read,k2,1.4791488647460938,False,54744,54744,2.707958221435547,200
1775108866.511413,read,k1,1.4500617980957031,False,55247,55247,21.541833877563477,200
1775108866.512015,write,k3,0.7889270782470703,False,55053,55053,,201
1775108866.513736,write,k4,0.9329319000244141,False,55129,55129,,201
1775108866.514645,write,k2,1.3060569763183594,False,54745,54745,,201
1775108866.521185,read,k1,8.111953735351562,False,55247,55247,31.31389617919922,200
1775108866.5214,write,k2,6.283998489379883,False,54746,54746,,201
1775108866.5214772,read,k3,8.543014526367188,False,55053,55053,9.46187973022461,200
1775108866.5215528,write,k5,7.061958312988281,False,55193,55193,,201
1775108866.522006,read,k3,8.149147033691406,False,55053,55053,9.990930557250977,200
1775108866.522122,read,k2,7.718086242675781,False,54746,54746,0.7228851318359375,200
1775108866.522209,read,k5,7.233858108520508,True,55192,55193,0.6561279296875,200
1775108866.522339,read,k1,1.882791519165039,False,55247,55247,32.46808052062988,200
1775108866.5230699,write,k5,0.4379749298095703,False,55194,55194,,201
1775108866.526359,write,k2,1.667022705078125,False,54747,54747,,201
1775108866.526456,read,k1,1.8949508666992188,False,55247,55247,36.58485412597656,200
1775108866.527288,write,k3,2.3870468139648438,False,55054,55054,,201
1775108866.5273721,read,k4,1.2860298156738281,False,55129,55129,13.636112213134766,200
1775108866.529299,write,k1,2.187967300415039,False,55248,55248,,201
1775108866.529876,write,k4,1.5988349914550781,False,55130,55130,,201
1775108866.5299761,read,k4,3.0171871185302734,True,55129,55130,0.09894371032714844,200
1775108866.530397,read,k5,1.3000965118408203,False,55194,55194,7.3261260986328125,200
1775108866.532423,write,k3,1.257181167602539,False,55055,55055,,201
1775108866.532515,write,k5,1.1150836944580078,False,55195,55195,,201
1775108866.532706,read,k4,1.2187957763671875,False,55130,55130,2.8290748596191406,200
1775108866.532785,read,k5,1.486063003540039,True,55194,55195,0.2701282501220703,200
